Hospital,School,Toll Gate,Railway Crossing,Traffic Signal,Bus Stop,Latitude,Longitude,Google Maps Link
No,No,No,No,No,No,12.800004,78.73421,https://www.google.com/maps?q=12.800004,78.73421
No,No,No,No,No,No,12.968839,79.21294,https://www.google.com/maps?q=12.968839,79.21294
No,No,No,No,No,No,12.979857,79.23488,https://www.google.com/maps?q=12.979857,79.23488
No,No,No,No,No,No,11.192037,77.251945,https://www.google.com/maps?q=11.192037,77.251945
No,No,No,No,No,No,10.98153,78.09477,https://www.google.com/maps?q=10.98153,78.09477
No,No,No,No,No,No,11.231152,77.70575,https://www.google.com/maps?q=11.231152,77.70575
No,No,No,No,No,No,12.096761,78.139626,https://www.google.com/maps?q=12.096761,78.139626
No,No,No,No,No,No,11.93606,78.05373,https://www.google.com/maps?q=11.93606,78.05373
No,No,No,No,No,No,11.91879,78.02598,https://www.google.com/maps?q=11.91879,78.02598
No,No,No,No,No,No,11.823507,77.89144,https://www.google.com/maps?q=11.823507,77.89144
No,No,No,No,No,No,11.81848,77.85753,https://www.google.com/maps?q=11.81848,77.85753
No,No,No,No,No,No,12.323524,78.0939,https://www.google.com/maps?q=12.323524,78.0939
No,No,No,No,No,No,11.817855,77.85613,https://www.google.com/maps?q=11.817855,77.85613
No,No,No,No,No,No,11.680125,77.7655,https://www.google.com/maps?q=11.680125,77.7655
No,No,No,No,No,No,11.656149,77.75875,https://www.google.com/maps?q=11.656149,77.75875
No,No,No,No,No,No,11.538532,77.712296,https://www.google.com/maps?q=11.538532,77.712296
No,No,No,No,No,No,11.52482,77.705734,https://www.google.com/maps?q=11.52482,77.705734
No,No,No,No,No,No,11.205245,77.881065,https://www.google.com/maps?q=11.205245,77.881065
No,No,No,No,No,No,11.149097,77.915886,https://www.google.com/maps?q=11.149097,77.915886
No,No,No,No,No,No,11.162013,78.02598,https://www.google.com/maps?q=11.162013,78.02598
No,No,No,No,No,No,12.112392,78.15332,https://www.google.com/maps?q=12.112392,78.15332
No,No,No,No,No,No,10.906227,77.88046,https://www.google.com/maps?q=10.906227,77.88046
No,No,No,No,No,No,10.9241295,77.892525,https://www.google.com/maps?q=10.9241295,77.892525
No,No,No,No,No,No,10.569137,77.33571,https://www.google.com/maps?q=10.569137,77.33571
No,No,No,No,No,No,11.3496895,77.73236,https://www.google.com/maps?q=11.3496895,77.73236
No,No,No,No,No,No,11.231238,77.688446,https://www.google.com/maps?q=11.231238,77.688446
No,No,No,No,No,No,10.625365,77.37503,https://www.google.com/maps?q=10.625365,77.37503
No,No,No,No,No,No,10.671444,77.47953,https://www.google.com/maps?q=10.671444,77.47953
No,No,No,No,No,No,10.8396435,77.834785,https://www.google.com/maps?q=10.8396435,77.834785
No,No,No,No,No,No,11.8250475,77.90652,https://www.google.com/maps?q=11.8250475,77.90652
No,No,No,No,No,No,11.726844,77.77726,https://www.google.com/maps?q=11.726844,77.77726
No,No,No,No,No,No,10.717851,77.54555,https://www.google.com/maps?q=10.717851,77.54555
No,No,No,No,No,No,10.643658,77.43239,https://www.google.com/maps?q=10.643658,77.43239
No,No,No,No,No,No,10.646585,77.43914,https://www.google.com/maps?q=10.646585,77.43914
No,No,No,No,No,No,12.139643,78.027756,https://www.google.com/maps?q=12.139643,78.027756
No,No,No,No,No,No,10.638065,77.420044,https://www.google.com/maps?q=10.638065,77.420044
No,No,No,No,No,No,11.926218,78.03687,https://www.google.com/maps?q=11.926218,78.03687
No,No,No,No,No,No,11.896726,77.98008,https://www.google.com/maps?q=11.896726,77.98008
No,No,No,No,No,No,11.873405,77.96537,https://www.google.com/maps?q=11.873405,77.96537
No,No,No,No,No,No,11.824354,77.91303,https://www.google.com/maps?q=11.824354,77.91303
No,No,No,No,No,No,12.34704,78.09864,https://www.google.com/maps?q=12.34704,78.09864
No,No,No,No,No,No,12.32039,78.083305,https://www.google.com/maps?q=12.32039,78.083305
No,No,No,No,No,No,12.332376,78.10599,https://www.google.com/maps?q=12.332376,78.10599
No,No,No,No,No,No,12.337399,78.10903,https://www.google.com/maps?q=12.337399,78.10903
No,No,No,No,No,No,12.410373,78.20684,https://www.google.com/maps?q=12.410373,78.20684
No,No,No,No,No,No,13.015433,80.19123,https://www.google.com/maps?q=13.015433,80.19123
No,No,No,No,No,No,11.767675,77.793495,https://www.google.com/maps?q=11.767675,77.793495
No,No,No,No,No,No,11.758981,77.79078,https://www.google.com/maps?q=11.758981,77.79078
No,No,No,No,No,No,11.733591,77.77941,https://www.google.com/maps?q=11.733591,77.77941
No,No,No,No,No,No,11.551199,77.71739,https://www.google.com/maps?q=11.551199,77.71739
No,No,No,No,No,No,12.133339,77.93596,https://www.google.com/maps?q=12.133339,77.93596
No,No,No,No,No,No,12.131693,77.9152,https://www.google.com/maps?q=12.131693,77.9152
No,No,No,No,No,No,12.131763,77.90502,https://www.google.com/maps?q=12.131763,77.90502
No,No,No,No,No,No,12.132147,77.901855,https://www.google.com/maps?q=12.132147,77.901855
No,No,No,No,No,No,11.8489685,77.95583,https://www.google.com/maps?q=11.8489685,77.95583
No,No,No,No,No,No,11.822674,77.88282,https://www.google.com/maps?q=11.822674,77.88282
No,No,No,No,No,No,11.821305,77.87033,https://www.google.com/maps?q=11.821305,77.87033
No,No,No,No,No,No,12.320094,78.07902,https://www.google.com/maps?q=12.320094,78.07902
No,No,No,No,No,No,12.45933,78.21515,https://www.google.com/maps?q=12.45933,78.21515
No,No,No,No,No,No,12.534616,78.28537,https://www.google.com/maps?q=12.534616,78.28537
No,No,No,No,No,No,11.80784,77.83088,https://www.google.com/maps?q=11.80784,77.83088
No,No,No,No,No,No,11.58161,77.72605,https://www.google.com/maps?q=11.58161,77.72605
No,No,No,No,No,No,11.571365,77.72395,https://www.google.com/maps?q=11.571365,77.72395
No,No,No,No,No,No,12.134051,77.951355,https://www.google.com/maps?q=12.134051,77.951355
No,No,No,No,No,No,12.130958,77.92382,https://www.google.com/maps?q=12.130958,77.92382
No,No,No,No,No,No,12.132715,77.89982,https://www.google.com/maps?q=12.132715,77.89982
No,No,No,No,No,No,12.132535,77.89117,https://www.google.com/maps?q=12.132535,77.89117
No,No,No,No,No,No,12.136098,78.00733,https://www.google.com/maps?q=12.136098,78.00733
No,No,No,No,No,No,11.214129,77.81699,https://www.google.com/maps?q=11.214129,77.81699
No,No,No,No,No,No,11.217836,77.82498,https://www.google.com/maps?q=11.217836,77.82498
No,No,No,No,No,No,11.227579,77.84508,https://www.google.com/maps?q=11.227579,77.84508
No,No,No,No,No,No,11.340326,77.719475,https://www.google.com/maps?q=11.340326,77.719475
No,No,No,No,No,No,11.339319,77.72653,https://www.google.com/maps?q=11.339319,77.72653
No,No,No,No,No,No,12.10549,78.147896,https://www.google.com/maps?q=12.10549,78.147896
No,No,No,No,No,No,10.873429,77.88246,https://www.google.com/maps?q=10.873429,77.88246
No,No,No,No,No,No,10.938994,77.902405,https://www.google.com/maps?q=10.938994,77.902405
No,No,No,No,No,No,10.579864,77.30058,https://www.google.com/maps?q=10.579864,77.30058
No,No,No,No,No,No,10.760648,77.56937,https://www.google.com/maps?q=10.760648,77.56937
No,No,No,No,No,No,10.864399,77.87793,https://www.google.com/maps?q=10.864399,77.87793
No,No,No,No,No,No,10.653368,77.46143,https://www.google.com/maps?q=10.653368,77.46143
No,No,No,No,No,No,10.763206,77.58004,https://www.google.com/maps?q=10.763206,77.58004
No,No,No,No,No,No,10.8577385,77.86821,https://www.google.com/maps?q=10.8577385,77.86821
No,No,No,No,No,No,12.138074,77.9902,https://www.google.com/maps?q=12.138074,77.9902
No,No,No,No,No,No,10.932303,77.53375,https://www.google.com/maps?q=10.932303,77.53375
No,No,No,No,No,No,10.776049,77.50704,https://www.google.com/maps?q=10.776049,77.50704
No,No,No,No,No,No,10.714425,77.512245,https://www.google.com/maps?q=10.714425,77.512245
No,No,No,No,No,No,10.682627,77.48899,https://www.google.com/maps?q=10.682627,77.48899
No,No,No,No,No,No,10.673647,77.4814,https://www.google.com/maps?q=10.673647,77.4814
No,No,No,No,No,No,10.567199,77.34055,https://www.google.com/maps?q=10.567199,77.34055
No,No,No,No,No,No,10.570288,77.26785,https://www.google.com/maps?q=10.570288,77.26785
No,No,No,No,No,No,10.554252,77.26802,https://www.google.com/maps?q=10.554252,77.26802
No,No,No,No,No,No,10.551288,77.28561,https://www.google.com/maps?q=10.551288,77.28561
No,No,No,No,No,No,10.548445,77.31563,https://www.google.com/maps?q=10.548445,77.31563
No,No,No,No,No,No,10.552873,77.30124,https://www.google.com/maps?q=10.552873,77.30124
No,No,No,No,No,No,10.546095,77.32195,https://www.google.com/maps?q=10.546095,77.32195
No,No,No,No,No,No,12.996124,80.26278,https://www.google.com/maps?q=12.996124,80.26278
No,No,No,No,No,No,10.592463,77.1994,https://www.google.com/maps?q=10.592463,77.1994
No,No,No,No,No,No,10.568949,77.15656,https://www.google.com/maps?q=10.568949,77.15656
No,No,No,No,No,No,10.566349,77.160416,https://www.google.com/maps?q=10.566349,77.160416
No,No,No,No,No,No,10.596704,77.18895,https://www.google.com/maps?q=10.596704,77.18895
No,No,No,No,No,No,10.546362,77.31265,https://www.google.com/maps?q=10.546362,77.31265
No,No,No,No,No,No,10.547575,77.1832,https://www.google.com/maps?q=10.547575,77.1832
No,No,No,No,No,No,10.485749,77.15063,https://www.google.com/maps?q=10.485749,77.15063
No,No,No,No,No,No,10.50772,77.22723,https://www.google.com/maps?q=10.50772,77.22723
No,No,No,No,No,No,10.547716,77.324585,https://www.google.com/maps?q=10.547716,77.324585
No,No,No,No,No,No,10.551361,77.181694,https://www.google.com/maps?q=10.551361,77.181694
No,No,No,No,No,No,10.560884,77.234634,https://www.google.com/maps?q=10.560884,77.234634
No,No,No,No,No,No,10.57552,77.241196,https://www.google.com/maps?q=10.57552,77.241196
No,No,No,No,No,No,10.530971,77.21995,https://www.google.com/maps?q=10.530971,77.21995
No,No,No,No,No,No,10.6353655,77.40391,https://www.google.com/maps?q=10.6353655,77.40391
No,No,No,No,No,No,10.625643,77.38011,https://www.google.com/maps?q=10.625643,77.38011
No,No,No,No,No,No,10.578782,77.37477,https://www.google.com/maps?q=10.578782,77.37477
No,No,No,No,No,No,11.185135,77.59596,https://www.google.com/maps?q=11.185135,77.59596
No,No,No,No,No,No,10.532128,77.221405,https://www.google.com/maps?q=10.532128,77.221405
No,No,No,No,No,No,10.514823,77.20463,https://www.google.com/maps?q=10.514823,77.20463
No,No,No,No,No,No,10.511132,77.19936,https://www.google.com/maps?q=10.511132,77.19936
No,No,No,No,No,No,10.508055,77.202446,https://www.google.com/maps?q=10.508055,77.202446
No,No,No,No,No,No,10.577557,77.27583,https://www.google.com/maps?q=10.577557,77.27583
No,No,No,No,No,No,10.581667,77.25681,https://www.google.com/maps?q=10.581667,77.25681
No,No,No,No,No,No,10.577574,77.283195,https://www.google.com/maps?q=10.577574,77.283195
No,No,No,No,No,No,10.577944,77.272095,https://www.google.com/maps?q=10.577944,77.272095
No,No,No,No,No,No,10.545337,77.337204,https://www.google.com/maps?q=10.545337,77.337204
No,No,No,No,No,No,10.532672,77.35918,https://www.google.com/maps?q=10.532672,77.35918
No,No,No,No,No,No,10.490063,77.34936,https://www.google.com/maps?q=10.490063,77.34936
No,No,No,No,No,No,10.481298,77.36216,https://www.google.com/maps?q=10.481298,77.36216
No,No,No,No,No,No,10.481848,77.35965,https://www.google.com/maps?q=10.481848,77.35965
No,No,No,No,No,No,11.149574,76.94411,https://www.google.com/maps?q=11.149574,76.94411
No,No,No,No,No,No,11.152349,76.94429,https://www.google.com/maps?q=11.152349,76.94429
No,No,No,No,No,No,11.188108,76.9611,https://www.google.com/maps?q=11.188108,76.9611
No,No,No,No,No,No,11.1882,76.96094,https://www.google.com/maps?q=11.1882,76.96094
No,No,No,No,No,No,11.20767,76.96672,https://www.google.com/maps?q=11.20767,76.96672
No,No,No,No,No,No,11.207685,76.96685,https://www.google.com/maps?q=11.207685,76.96685
No,No,No,No,No,No,11.204876,76.96634,https://www.google.com/maps?q=11.204876,76.96634
No,No,No,No,No,No,11.220202,76.96236,https://www.google.com/maps?q=11.220202,76.96236
No,No,No,No,No,No,11.220239,76.96244,https://www.google.com/maps?q=11.220239,76.96244
No,No,No,No,No,No,11.070549,76.94253,https://www.google.com/maps?q=11.070549,76.94253
No,No,No,No,No,No,11.064315,76.94378,https://www.google.com/maps?q=11.064315,76.94378
No,No,No,No,No,No,11.059491,76.94486,https://www.google.com/maps?q=11.059491,76.94486
No,No,No,No,No,No,11.080008,76.941574,https://www.google.com/maps?q=11.080008,76.941574
No,No,No,No,No,No,11.079753,76.94149,https://www.google.com/maps?q=11.079753,76.94149
No,No,No,No,No,No,11.080358,76.94177,https://www.google.com/maps?q=11.080358,76.94177
No,No,No,No,No,No,11.08032,76.94217,https://www.google.com/maps?q=11.08032,76.94217
No,No,No,No,No,No,11.084451,76.93908,https://www.google.com/maps?q=11.084451,76.93908
No,No,No,No,No,No,11.084268,76.93927,https://www.google.com/maps?q=11.084268,76.93927
No,No,No,No,No,No,11.074592,76.94195,https://www.google.com/maps?q=11.074592,76.94195
No,No,No,No,No,No,11.074598,76.94206,https://www.google.com/maps?q=11.074598,76.94206
No,No,No,No,No,No,11.055127,76.945724,https://www.google.com/maps?q=11.055127,76.945724
No,No,No,No,No,No,11.051975,76.94616,https://www.google.com/maps?q=11.051975,76.94616
No,No,No,No,No,No,11.045203,76.94743,https://www.google.com/maps?q=11.045203,76.94743
No,No,No,No,No,No,11.045219,76.94728,https://www.google.com/maps?q=11.045219,76.94728
No,No,No,No,No,No,10.710588,77.50738,https://www.google.com/maps?q=10.710588,77.50738
No,No,No,No,No,No,10.758372,77.565216,https://www.google.com/maps?q=10.758372,77.565216
No,No,No,No,No,No,10.774243,77.67854,https://www.google.com/maps?q=10.774243,77.67854
No,No,No,No,No,No,10.718406,77.51619,https://www.google.com/maps?q=10.718406,77.51619
No,No,No,No,No,No,10.743703,77.54392,https://www.google.com/maps?q=10.743703,77.54392
No,No,No,No,No,No,10.769762,77.66752,https://www.google.com/maps?q=10.769762,77.66752
No,No,No,No,No,No,10.860896,77.8805,https://www.google.com/maps?q=10.860896,77.8805
No,No,No,No,No,No,10.907151,77.97988,https://www.google.com/maps?q=10.907151,77.97988
No,No,No,No,No,No,10.914896,77.99122,https://www.google.com/maps?q=10.914896,77.99122
No,No,No,No,No,No,10.831349,77.82238,https://www.google.com/maps?q=10.831349,77.82238
No,No,No,No,No,No,10.880037,77.95534,https://www.google.com/maps?q=10.880037,77.95534
No,No,No,No,No,No,10.809883,77.77103,https://www.google.com/maps?q=10.809883,77.77103
No,No,No,No,No,No,10.860068,77.874725,https://www.google.com/maps?q=10.860068,77.874725
No,No,No,No,No,No,10.8598175,77.90485,https://www.google.com/maps?q=10.8598175,77.90485
No,No,No,No,No,No,10.953641,78.010895,https://www.google.com/maps?q=10.953641,78.010895
No,No,No,No,No,No,10.923445,77.99743,https://www.google.com/maps?q=10.923445,77.99743
No,No,No,No,No,No,10.964074,78.04724,https://www.google.com/maps?q=10.964074,78.04724
No,No,No,No,No,No,10.963225,78.040504,https://www.google.com/maps?q=10.963225,78.040504
No,No,No,No,No,No,11.394512,77.91279,https://www.google.com/maps?q=11.394512,77.91279
No,No,No,No,No,No,11.363666,77.8357,https://www.google.com/maps?q=11.363666,77.8357
No,No,No,No,No,No,11.324243,77.72715,https://www.google.com/maps?q=11.324243,77.72715
No,No,No,No,No,No,11.291873,77.72544,https://www.google.com/maps?q=11.291873,77.72544
No,No,No,No,No,No,11.028317,76.901634,https://www.google.com/maps?q=11.028317,76.901634
No,No,No,No,No,No,11.309738,76.949356,https://www.google.com/maps?q=11.309738,76.949356
No,No,No,No,No,No,11.036526,77.529724,https://www.google.com/maps?q=11.036526,77.529724
No,No,No,No,No,No,11.351456,77.001755,https://www.google.com/maps?q=11.351456,77.001755
No,No,No,No,No,No,10.5758505,77.26943,https://www.google.com/maps?q=10.5758505,77.26943
No,No,No,No,No,No,11.313093,77.01027,https://www.google.com/maps?q=11.313093,77.01027
No,No,No,No,No,No,11.318285,77.006714,https://www.google.com/maps?q=11.318285,77.006714
No,No,No,No,No,No,11.313814,77.00355,https://www.google.com/maps?q=11.313814,77.00355
No,No,No,No,No,No,11.310224,77.018814,https://www.google.com/maps?q=11.310224,77.018814
No,No,No,No,No,No,11.311277,76.99341,https://www.google.com/maps?q=11.311277,76.99341
No,No,No,No,No,No,11.318133,77.00668,https://www.google.com/maps?q=11.318133,77.00668
No,No,No,No,No,No,11.32241,77.04764,https://www.google.com/maps?q=11.32241,77.04764
No,No,No,No,No,No,11.321725,77.042076,https://www.google.com/maps?q=11.321725,77.042076
No,No,No,No,No,No,11.332516,77.08064,https://www.google.com/maps?q=11.332516,77.08064
No,No,No,No,No,No,11.324719,77.06601,https://www.google.com/maps?q=11.324719,77.06601
No,No,No,No,No,No,11.325346,77.08161,https://www.google.com/maps?q=11.325346,77.08161
No,No,No,No,No,No,11.34318,77.12937,https://www.google.com/maps?q=11.34318,77.12937
No,No,No,No,No,No,11.341071,77.13933,https://www.google.com/maps?q=11.341071,77.13933
No,No,No,No,No,No,11.309135,76.96718,https://www.google.com/maps?q=11.309135,76.96718
No,No,No,No,No,No,11.310975,76.95957,https://www.google.com/maps?q=11.310975,76.95957
No,No,No,No,No,No,11.3071785,76.9337,https://www.google.com/maps?q=11.3071785,76.9337
No,No,No,No,No,No,11.309329,76.93729,https://www.google.com/maps?q=11.309329,76.93729
No,No,No,No,No,No,11.3099165,76.98657,https://www.google.com/maps?q=11.3099165,76.98657
No,No,No,No,No,No,11.321576,77.0087,https://www.google.com/maps?q=11.321576,77.0087
No,No,No,No,No,No,11.295251,76.93969,https://www.google.com/maps?q=11.295251,76.93969
No,No,No,No,No,No,11.309469,76.9526,https://www.google.com/maps?q=11.309469,76.9526
No,No,No,No,No,No,11.342351,77.16057,https://www.google.com/maps?q=11.342351,77.16057
No,No,No,No,No,No,10.766555,77.60049,https://www.google.com/maps?q=10.766555,77.60049
No,No,No,No,No,No,8.206247,77.316246,https://www.google.com/maps?q=8.206247,77.316246
No,No,No,No,No,No,13.090668,80.198456,https://www.google.com/maps?q=13.090668,80.198456
No,No,No,No,No,No,13.09173,80.19844,https://www.google.com/maps?q=13.09173,80.19844
No,No,No,No,No,No,10.577092,77.26137,https://www.google.com/maps?q=10.577092,77.26137
No,No,No,No,No,No,10.572158,77.265755,https://www.google.com/maps?q=10.572158,77.265755
No,No,No,No,No,No,11.204876,76.96624,https://www.google.com/maps?q=11.204876,76.96624
No,No,No,No,No,No,11.114776,76.935646,https://www.google.com/maps?q=11.114776,76.935646
No,No,No,No,No,No,11.114787,76.93574,https://www.google.com/maps?q=11.114787,76.93574
No,No,No,No,No,No,11.198156,76.962616,https://www.google.com/maps?q=11.198156,76.962616
No,No,No,No,No,No,11.160886,76.94626,https://www.google.com/maps?q=11.160886,76.94626
No,No,No,No,No,No,11.152433,76.94437,https://www.google.com/maps?q=11.152433,76.94437
No,No,No,No,No,No,11.169402,76.95188,https://www.google.com/maps?q=11.169402,76.95188
No,No,No,No,No,No,11.169844,76.95204,https://www.google.com/maps?q=11.169844,76.95204
No,No,No,No,No,No,11.1492195,76.944145,https://www.google.com/maps?q=11.1492195,76.944145
